2.188,0.000631249863224287
2.1905,0.000318223619960853
2.193,0.000732583043671776
2.1955,0.000637206193174789
2.198,0.000933050780986135
2.2005,0.00116658860400158
2.203,0.0016064879082018
2.2055,0.00284390739410968
2.208,0.00472847171188455
2.2105,0.00845556916619156
2.213,0.0157087955952848
2.2155,0.0316677660448467
2.218,0.0604785006532312
2.2205,0.101113263581519
2.223,0.15473384047127
2.2255,0.216265440130495
2.228,0.284631425306798
2.2305,0.361488012212231
2.233,0.440668524035955
2.2355,0.517001892654854
2.238,0.600163839267771
2.2405,0.685010998811588
2.243,0.771022007479347
2.2455,0.847771951393023
2.248,0.918573686269599
2.2505,0.964220121416203
2.253,0.982248567824658
2.2555,1
2.258,0.975095704585825
2.2605,0.926188645520679
2.263,0.885788404886423
2.2655,0.83917456424932
2.268,0.78666298255841
2.2705,0.725844005641543
2.273,0.662647704451764
2.2755,0.599437256803623
2.278,0.530642626301069
2.2805,0.457265860380614
2.283,0.381399124194699
2.2855,0.306209407224142
2.288,0.23182711208447
2.2905,0.16212399722857
2.293,0.103268875969754
2.2955,0.0620701928761816
2.298,0.0362831865760812
2.3005,0.0209865966212495
2.303,0.0130238463785961
2.3055,0.00790426084061437
2.308,0.00575425172437563
2.3105,0.00397247209611006
2.313,0.00311073601063852
2.3155,0.00200127293775637
2.318,0.00136539297973247
2.3205,0.00107930888309343
2.323,0.000888202280679964
2.3255,0.000617675873732749
