1.5475,0.000444619186359917
1.55,0.000611577870359543
1.5525,0.000848779882707247
1.555,0.000935174031858923
1.5575,0.00139824774844521
1.56,0.0021771652227969
1.5625,0.0034997222897244
1.565,0.00553901604039391
1.5675,0.00947097378093475
1.57,0.0165798481768289
1.5725,0.0304717606575223
1.575,0.0563619183131733
1.5775,0.0986521533990014
1.58,0.157772279746235
1.5825,0.237362768491198
1.585,0.325468884900224
1.5875,0.425176871494915
1.59,0.527252401349229
1.5925,0.637230215680235
1.595,0.746904186061501
1.5975,0.832289916457851
1.6,0.871696325630036
1.6025,0.877922738350126
1.605,0.855116869856567
1.6075,0.872041431951681
1.61,0.923579402469516
1.6125,0.984569696830002
1.615,1
1.6175,0.939180281130142
1.62,0.86490648613338
1.6225,0.789686577634491
1.625,0.70008653617257
1.6275,0.609035835782496
1.63,0.513626596797692
1.6325,0.414042056894688
1.635,0.317089735689634
1.6375,0.232159830330607
1.64,0.159558540473244
1.6425,0.105010041276361
1.645,0.0673530722155821
1.6475,0.0424284945502127
1.65,0.0263203984666204
1.6525,0.0163485309895198
1.655,0.0102977611133609
1.6575,0.00669954613619851
1.66,0.00442437387761195
1.6625,0.00305616208187614
1.665,0.00199818148428977
1.6675,0.00134744093023163
1.67,0.00100624268620648
1.6725,0.000863660251944823
1.675,0.000592759898179071
